listing_id,url,source,date_posted,date_scraped,title_raw,brand,model,trim,year,mileage_km,fuel_type,transmission,fiscal_power_cv,customs_status,condition,owners_count,doors_count,seller_type,seller_phone,seller_phone_hash,city,region,price_mad,photos_count,description_raw
2290,https://www.autocash.ma/fr/achat/voiture/2290,autocash,2026-09-25,2026-09-25 13:25:03,BMW Série 5,BMW,Série 5,,2023.0,100776.0,Diesel,Automatique,,Dédouanée,Occasion,,,Professionnel,,,Casablanca,Casablanca-Settat,422000.0,1.0,Voir plus Previous slide Next slide EXPERTISÉE COMPARER Bmw Série 5 520d Signature À partir de DH/mois 422 000 DH 01/2023 100 776 km Automatique Diesel
2302,https://www.autocash.ma/fr/achat/voiture/2302,autocash,2026-09-25,2026-09-25 13:25:03,Hyundai i30 1.6,Hyundai,I30,,2021.0,67563.0,Diesel,Manuelle,,Dédouanée,Occasion,,,Professionnel,,,Casablanca,Casablanca-Settat,195000.0,1.0,Voir plus Previous slide Next slide Vendu EXPERTISÉE COMPARER Hyundai i30 1.6 CRDi 136 Inventive À partir de DH/mois 195 000 DH 08/2021 67 563 km Manuelle Diesel
2299,https://www.autocash.ma/fr/achat/voiture/2299,autocash,2026-09-25,2026-09-25 13:25:03,Mercedes Classe C,Mercedes-Benz,Classe C,,2022.0,78346.0,Diesel,Automatique,,Dédouanée,Occasion,,,Professionnel,,,Casablanca,Casablanca-Settat,386000.0,1.0,Voir plus Previous slide Next slide Vendu EXPERTISÉE COMPARER Mercedes Classe C Coupe 220 d Luxury À partir de DH/mois 386 000 DH 04/2022 78 346 km Automatique Diesel
2301,https://www.autocash.ma/fr/achat/voiture/2301,autocash,2026-09-25,2026-09-25 13:25:03,Renault Clio E-Tech,Renault,Clio E-Tech,,2024.0,57313.0,Hybride,Automatique,,Dédouanée,Occasion,,,Professionnel,,,Casablanca,Casablanca-Settat,215000.0,1.0,Voir plus Previous slide Next slide EXPERTISÉE COMPARER Renault Clio E-Tech Full Hybrid de 145 ch À partir de DH/mois 215 000 DH 08/2024 57 313 km Automatique Hybride
2281,https://www.autocash.ma/fr/achat/voiture/2281,autocash,2026-09-25,2026-09-25 13:25:03,Renault Captur 1.5,Renault,Captur,,2020.0,108453.0,Diesel,Manuelle,,Dédouanée,Occasion,,,Professionnel,,,Casablanca,Casablanca-Settat,180000.0,1.0,Voir plus Previous slide Next slide EXPERTISÉE COMPARER Renault Captur 1.5 dCi 115 Intens À partir de DH/mois 180 000 DH 10/2020 108 453 km Manuelle Diesel
2272,https://www.autocash.ma/fr/achat/voiture/2272,autocash,2026-09-25,2026-09-25 13:25:03,Audi Q3 desing,Audi,Q3 desing,,2026.0,3159.0,Diesel,Automatique,,Dédouanée,Occasion,,,Professionnel,,,Casablanca,Casablanca-Settat,410000.0,1.0,Voir plus Previous slide Next slide EXPERTISÉE COMPARER Audi Q3 desing À partir de DH/mois 410 000 DH 01/2026 3 159 km Automatique Diesel
2276,https://www.autocash.ma/fr/achat/voiture/2276,autocash,2026-09-25,2026-09-25 13:25:03,Peugeot 301 active,Peugeot,301,,2013.0,180420.0,Diesel,Manuelle,,Dédouanée,Occasion,,,Professionnel,,,Casablanca,Casablanca-Settat,105000.0,1.0,Voir plus Previous slide Next slide EXPERTISÉE COMPARER Peugeot 301 active Non éligible au financement Non éligible au financement 105 000 DH 01/2013 180 420 km Manuelle Diesel
2300,https://www.autocash.ma/fr/achat/voiture/2300,autocash,2026-09-25,2026-09-25 13:25:03,Audi Q5 30,Audi,Q5 30,,2021.0,74691.0,Diesel,Automatique,,Dédouanée,Occasion,,,Professionnel,,,Casablanca,Casablanca-Settat,393000.0,1.0,Voir plus Previous slide Next slide EXPERTISÉE COMPARER Audi Q5 30 TDI 136 S-Tronic Prestige À partir de DH/mois 393 000 DH 01/2021 74 691 km Automatique Diesel
2298,https://www.autocash.ma/fr/achat/voiture/2298,autocash,2026-09-25,2026-09-25 13:25:03,Volkswagen Touareg 3.0,Volkswagen,Touareg,,2021.0,110054.0,Diesel,Automatique,,Dédouanée,Occasion,,,Professionnel,,,Casablanca,Casablanca-Settat,382000.0,1.0,Voir plus Previous slide Next slide EXPERTISÉE COMPARER Volkswagen Touareg 3.0 V6 TDI 259 CONFORT+ À partir de DH/mois 382 000 DH 01/2021 110 054 km Automatique Diesel
2294,https://www.autocash.ma/fr/achat/voiture/2294,autocash,2026-09-25,2026-09-25 13:25:03,Jeep Grand Cherokee,Jeep,Grand Cherokee,,2021.0,96996.0,Diesel,Automatique,,Dédouanée,Occasion,,,Professionnel,,,Casablanca,Casablanca-Settat,245000.0,1.0,Voir plus Previous slide Next slide EXPERTISÉE COMPARER Jeep Grand Cherokee 3.0 CRD 250 Limited À partir de DH/mois 245 000 DH 01/2021 96 996 km Automatique Diesel
